content_id,client_id,baseline_score,reason_code,impressions_90d,ctr,days_since_last_update,is_declining_label
content_060615114b61,client_f74efabef1,0,no_flag,964,0.1,20,1
content_7b4261f5afa3,client_4e07408562,0,low_ctr_visible_page,1844,0.05,104,0
content_a01cdf6f5e79,client_f369cb89fc,0,no_flag,11,9.09,20,0
content_ac1bd950b003,client_4e07408562,0,no_flag,730,0.14,13,0
content_f55cd2af4236,client_6208ef0f77,0,no_flag,4049,0.27,104,1
content_2c62e3f7b08a,client_d029fa3a95,0,no_flag,10,0.0,8,1
content_6da8cc871a23,client_6208ef0f77,0,low_ctr_visible_page,668,0.0,104,1
content_2ecfb29cb4ac,client_f369cb89fc,0,no_flag,64,0.0,20,0
content_b918aa98486b,client_4e07408562,0,no_flag,2330,0.13,7,0
content_96df9eee1651,client_f369cb89fc,0,no_flag,51,0.0,20,0
content_550e5a0dad4c,client_6208ef0f77,0,no_flag,15150,0.58,104,1
content_93ec3f20cb1f,client_19581e27de,0,no_flag,747,0.13,22,0
content_01f07b38039c,client_e629fa6598,0,no_flag,57,0.0,104,0
content_38429e7cce4d,client_19581e27de,0,no_flag,7507,0.29,104,0
content_3ba00ff6238e,client_19581e27de,0,no_flag,867,0.35,20,1
content_669a866b963f,client_f74efabef1,0,no_flag,23791,0.09,20,0
content_d5e5a318ca7c,client_4e07408562,0,no_flag,5204,0.54,25,0
content_885332b7f22a,client_2c624232cd,0,no_flag,57,0.0,22,0
content_4b88dec3e522,client_19581e27de,0,no_flag,17657,0.18,104,0
content_a3152c559f11,client_8722616204,0,no_flag,1,0.0,104,1
content_40c61c40dab9,client_19581e27de,0,no_flag,2790,0.07,22,0
content_dfee9929efc5,client_19581e27de,0,low_ctr_visible_page,1303,0.0,20,0
content_aa0dd7d5e3b8,client_f74efabef1,0,no_flag,335,0.3,20,0
content_25cd8944d94d,client_19581e27de,0,no_flag,2587,0.23,104,1
content_a2c11033aec7,client_6208ef0f77,0,no_flag,965,0.1,104,0
content_ed217ea24b5c,client_2c624232cd,0,no_flag,16,0.0,22,1
content_b30bb16071db,client_19581e27de,0,no_flag,230,0.43,22,1
content_fe89530e5915,client_f369cb89fc,0,no_flag,20,0.0,20,0
content_5f6999309bb5,client_f369cb89fc,0,no_flag,96,0.0,20,0
content_df005ceb74cc,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_fa718258079e,client_19581e27de,0,no_flag,2627,0.42,104,1
content_181d0c8829a8,client_4e07408562,0,no_flag,10775,0.17,25,0
content_5616ae46c96d,client_4ec9599fc2,0,no_flag,8,0.0,20,1
content_d30e57180ff7,client_19581e27de,0,no_flag,12,0.0,104,0
content_cbae09e4ff9b,client_349c41201b,0,low_ctr_visible_page,792,0.0,20,1
content_21014db56b5a,client_8527a891e2,0,no_flag,28,0.0,8,1
content_9b20894f75c1,client_4e07408562,0,no_flag,16160,0.51,104,0
content_55b3c6c65818,client_19581e27de,0,no_flag,5416,0.09,20,0
content_5f491e22d2d3,client_4ec9599fc2,0,no_flag,684,0.15,104,0
content_9589322cf89b,client_6208ef0f77,0,no_flag,5036,1.95,104,0
content_79fdc35042cf,client_6208ef0f77,0,low_ctr_visible_page,7416,0.0,104,1
content_e78591fcde33,client_bbb965ab0c,0,no_flag,1713,0.35,15,1
content_cb50b5a7fbae,client_19581e27de,0,no_flag,1074,0.09,104,1
content_90f84ecc4cca,client_4e07408562,0,low_ctr_visible_page,951,0.0,104,1
content_aa8a54a50d71,client_19581e27de,0,low_ctr_visible_page,31648,0.03,104,1
content_c7808ae5ec90,client_3fdba35f04,0,no_flag,223,0.0,104,1
content_794e18b14fd8,client_4fc82b26ae,0,no_flag,24,0.0,20,1
content_3f679c7e0134,client_7f2253d7e2,0,no_flag,11832,0.22,20,1
content_febce0c31b33,client_19581e27de,0,no_flag,424,0.0,104,1
content_496ffd981652,client_e29c9c180c,0,no_flag,11,0.0,20,0
content_29e340486da3,client_d029fa3a95,0,no_flag,173,0.0,20,1
content_192c8fc0d00e,client_6208ef0f77,0,no_flag,381,0.0,104,1
content_3344baf207d8,client_9f14025af0,0,no_flag,6,0.0,20,0
content_5fcb37290da8,client_19581e27de,0,no_flag,455,0.0,22,0
content_cf3553c2dba6,client_349c41201b,0,no_flag,20275,0.25,20,1
content_8a19ba4117b6,client_7f2253d7e2,0,no_flag,2105,0.14,20,1
content_4ac253651eb0,client_6208ef0f77,0,no_flag,19258,0.07,104,0
content_68621fa2a311,client_f74efabef1,0,no_flag,157,0.64,20,0
content_61223063c6e9,client_19581e27de,0,no_flag,286,0.35,104,0
content_3f8c7aed9d6c,client_3fdba35f04,0,no_flag,328,0.0,104,1
content_ac5d499580e0,client_e629fa6598,0,no_flag,4,0.0,20,0
content_bbf614564b0c,client_19581e27de,0,no_flag,342,0.88,22,0
content_0ceecbd531c7,client_19581e27de,0,no_flag,205,0.0,104,1
content_26af7c70e99e,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_02d38aa7b5a2,client_19581e27de,0,no_flag,125,0.0,22,1
content_818ca42d051e,client_19581e27de,0,no_flag,32,0.0,20,1
content_63be0ba923f0,client_f369cb89fc,0,no_flag,12,0.0,20,0
content_f7b476744292,client_349c41201b,0,no_flag,5952,1.51,20,0
content_d1744b4f5be3,client_624b60c58c,0,no_flag,112,0.89,104,1
content_28c3420d0a12,client_f369cb89fc,0,no_flag,4668,0.96,20,0
content_60b1715cb390,client_8527a891e2,0,no_flag,8,0.0,104,0
content_13bbb992b7ea,client_19581e27de,0,no_flag,29,0.0,20,1
content_c56286304830,client_3fdba35f04,0,no_flag,30,0.0,104,1
content_ae9e5bc4750c,client_6208ef0f77,0,low_ctr_visible_page,1484,0.0,104,1
content_c53c703f7e8d,client_d029fa3a95,0,no_flag,21,0.0,20,0
content_db1cd41b4b4f,client_f74efabef1,0,low_ctr_visible_page,1482,0.0,105,0
content_01f1b971c5ac,client_f369cb89fc,0,no_flag,32,0.0,20,1
content_f4537c2b9541,client_19581e27de,0,no_flag,1715,0.35,20,0
content_e7da0da09cd3,client_19581e27de,0,no_flag,1710,0.12,22,1
content_bfd7204f67fc,client_19581e27de,0,no_flag,20561,0.16,104,1
content_10fd31ac61bb,client_8527a891e2,0,no_flag,464,0.0,104,0
content_43d990538dbc,client_d4735e3a26,0,no_flag,7,0.0,20,0
content_c22ff7a50d80,client_7f2253d7e2,0,low_ctr_visible_page,19795,0.04,20,1
content_c560a19bd235,client_f74efabef1,0,no_flag,3010,0.4,20,0
content_d6a24dfed965,client_6208ef0f77,0,low_ctr_visible_page,1070,0.0,104,1
content_538f8a33b5cc,client_19581e27de,0,low_ctr_visible_page,2800,0.04,22,0
content_522b34ee8408,client_e629fa6598,0,no_flag,106,0.0,22,0
content_e45e3efbc878,client_19581e27de,0,no_flag,3133,0.1,20,1
content_a4910bbab0cb,client_3fdba35f04,0,low_ctr_visible_page,833,0.0,104,1
content_fa17a3b177ab,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_ac62979ba613,client_6208ef0f77,0,no_flag,617,1.46,20,0
content_85f7c6c4d3e6,client_19581e27de,0,no_flag,48041,0.25,104,1
content_7cf0e104a0a8,client_19581e27de,0,no_flag,5593,0.14,20,1
content_7ae789b62c9b,client_3fdba35f04,0,low_ctr_visible_page,4195,0.05,14,1
content_077fa450ce2d,client_f369cb89fc,0,no_flag,1,0.0,8,0
content_8cb306e0034a,client_19581e27de,0,no_flag,5772,0.07,104,1
content_178b0367d8f4,client_434c9b5ae5,0,low_ctr_visible_page,510,0.0,89,1
content_03b07ca887ed,client_4e07408562,0,no_flag,1750,0.34,104,0
content_8bf0e80d273c,client_8527a891e2,0,no_flag,393,0.25,92,0
content_73df05a51da5,client_624b60c58c,0,no_flag,21,0.0,8,1
content_3d5f6c80116c,client_19581e27de,0,no_flag,3078,0.16,104,0
content_62653d10cc38,client_f369cb89fc,0,no_flag,3484,0.09,20,1
content_f2792dfc282c,client_19581e27de,0,low_ctr_visible_page,1870,0.0,104,1
content_53a574b8a7da,client_f369cb89fc,0,low_ctr_visible_page,1288,0.0,20,0
content_5fff3d072306,client_19581e27de,0,low_ctr_visible_page,602,0.0,22,1
content_ee36786031e2,client_d029fa3a95,0,no_flag,37,0.0,20,1
content_6889baf7d76b,client_624b60c58c,0,no_flag,301,0.33,20,0
content_420535f56d33,client_19581e27de,0,low_ctr_visible_page,1249,0.0,104,1
content_fb9b01a831e7,client_d4735e3a26,0,no_flag,5,0.0,20,1
content_e26e5d72cc6b,client_bbb965ab0c,0,no_flag,1783,0.17,15,1
content_777448f5824e,client_19581e27de,0,no_flag,247,0.0,104,0
content_891cccb07396,client_19581e27de,0,no_flag,9877,0.73,104,0
content_9ae07f94cf25,client_624b60c58c,0,no_flag,228,1.32,104,0
content_7a6e9c7ff385,client_6208ef0f77,0,no_flag,2658,1.88,104,0
content_14436137b08b,client_19581e27de,0,no_flag,131,0.0,104,0
content_aafbd0528490,client_3fdba35f04,0,no_flag,47,0.0,104,1
content_53231bec36fa,client_19581e27de,0,no_flag,2064,0.1,22,0
content_f62859f5eeb8,client_19581e27de,0,no_flag,6018,0.6,20,0
content_061fd69d47a0,client_7f2253d7e2,0,no_flag,3295,0.64,20,1
content_bc104ff59d1a,client_19581e27de,0,no_flag,132918,0.33,104,0
content_d6809bfe73ff,client_19581e27de,0,no_flag,285,0.0,22,0
content_2b35fa75e134,client_6208ef0f77,0,no_flag,4135,0.46,104,0
content_e6147cc5d806,client_e629fa6598,0,no_flag,1649,0.24,20,1
content_379411b9a6c3,client_e629fa6598,0,no_flag,1011,0.1,20,1
content_fe0f1d31f0b0,client_3fdba35f04,0,no_flag,8643,0.09,14,1
content_dfb4af26b57b,client_f369cb89fc,0,no_flag,25,0.0,20,1
content_8a6d91669b6a,client_6208ef0f77,0,no_flag,6147,0.21,104,0
content_74e78494510e,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_76c0dda8c65f,client_f369cb89fc,0,no_flag,4,0.0,8,0
content_58f93a020d56,client_e629fa6598,0,no_flag,1314,0.61,104,0
content_bd6486743ec2,client_4e07408562,0,no_flag,484,0.41,13,1
content_148adb1c7ee5,client_19581e27de,0,no_flag,23847,0.29,20,0
content_6da95ceaa9bb,client_4e07408562,0,no_flag,118,0.85,104,1
content_66dcda9b7b16,client_19581e27de,0,low_ctr_visible_page,4081,0.0,22,1
content_ac9f8e962214,client_19581e27de,0,no_flag,4596,0.52,104,1
content_86e1ddabc10a,client_f369cb89fc,0,no_flag,24,0.0,20,0
content_1f0a97794427,client_e629fa6598,0,no_flag,139,0.72,20,1
content_ac313f093729,client_3fdba35f04,0,low_ctr_visible_page,991,0.0,104,1
content_3917863115a4,client_3fdba35f04,0,no_flag,703,0.14,20,1
content_08fb3aa79322,client_8722616204,0,no_flag,14,0.0,104,0
content_2bf7b6b90bfa,client_8527a891e2,0,low_ctr_visible_page,935,0.0,103,0
content_bfd5fbed5749,client_8527a891e2,0,no_flag,45,0.0,92,0
content_94d39841847a,client_8527a891e2,0,no_flag,211,0.0,104,1
content_ddb8818e356e,client_8722616204,0,no_flag,9,0.0,8,1
content_d0e0723cc948,client_19581e27de,0,no_flag,33,0.0,22,1
content_729cc06d3477,client_8527a891e2,0,no_flag,1,0.0,98,0
content_510a85d01661,client_19581e27de,0,no_flag,25896,0.23,20,1
content_8ee3d6eae306,client_4e07408562,0,no_flag,1319,0.15,13,1
content_d1d9652e853a,client_6208ef0f77,0,no_flag,163,0.0,104,1
content_6d26e59d1a41,client_25fc0e7096,0,no_flag,3,0.0,6,0
content_f50d35e5fa08,client_a88a7902cb,0,no_flag,6,0.0,20,1
content_59593c76da44,client_e629fa6598,0,no_flag,18,0.0,20,0
content_9461371954ff,client_6208ef0f77,0,no_flag,400,0.0,20,1
content_fc0eb5391f03,client_6208ef0f77,0,low_ctr_visible_page,9289,0.05,104,1
content_07c8837d925a,client_19581e27de,0,no_flag,243,0.41,104,0
content_119438e47da5,client_a88a7902cb,0,no_flag,4,0.0,20,0
content_031a458bf3c8,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_3ad164137a86,client_d59eced1de,0,no_flag,115,0.0,104,0
content_6882583fb48d,client_4e07408562,0,no_flag,40243,0.09,25,0
content_925d5c673b05,client_f369cb89fc,0,no_flag,22,0.0,20,0
content_7bb23ca67385,client_3fdba35f04,0,no_flag,490,0.0,104,1
content_b85fd8faa4ce,client_19581e27de,0,no_flag,239,0.0,104,0
content_aa4f4bf65bff,client_f74efabef1,0,no_flag,1550,0.58,20,1
content_a8299da6fc3b,client_6208ef0f77,0,no_flag,2965,1.38,20,1
content_eb1b273f2ff4,client_7f2253d7e2,0,no_flag,1312,0.15,20,1
content_5d090b3ce594,client_f74efabef1,0,no_flag,6221,0.08,20,0
content_8173b7415aff,client_4e07408562,0,no_flag,1079,0.19,13,1
content_b6529c896eb2,client_19581e27de,0,no_flag,14924,0.25,104,1
content_9fee18e78fd0,client_bbb965ab0c,0,no_flag,630,0.16,20,1
content_1e3ce4cb75b5,client_349c41201b,0,no_flag,33949,0.26,8,1
content_6d0eb18ccc93,client_a88a7902cb,0,no_flag,135,2.22,20,0
content_abad77ef0c2c,client_19581e27de,0,no_flag,1317,0.38,22,1
content_465d94a71d6e,client_349c41201b,0,low_ctr_visible_page,954,0.0,20,0
content_ee405fb5af9b,client_8527a891e2,0,no_flag,21,0.0,20,1
content_9e447682d4f2,client_19581e27de,0,no_flag,2884,0.28,20,1
content_d8152e93a262,client_19581e27de,0,no_flag,581,0.17,104,1
content_22494beeffa2,client_a88a7902cb,0,low_ctr_visible_page,583,0.0,20,1
content_70410e39532b,client_f369cb89fc,0,no_flag,1107,0.09,20,1
content_d1303c400c02,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_cb5611d87825,client_4e07408562,0,low_ctr_visible_page,3781,0.05,104,1
content_a8cbcd61e19c,client_6208ef0f77,0,no_flag,192,1.04,104,1
content_74b18eefe321,client_624b60c58c,0,no_flag,1189,1.35,8,0
content_4a8400975016,client_d4735e3a26,0,no_flag,3,33.33,20,0
content_5cbf32908f91,client_349c41201b,0,no_flag,5614,0.69,20,0
content_55a21e772e1e,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_f8de7d4cee60,client_6208ef0f77,0,low_ctr_visible_page,89803,0.02,104,1
content_b44d07351bd7,client_4ec9599fc2,0,no_flag,14,0.0,20,0
content_72c39b26f02b,client_6208ef0f77,0,no_flag,1947,0.26,104,1
content_ffaa01d849f7,client_4e07408562,0,low_ctr_visible_page,1580,0.06,14,1
content_f86e97facebe,client_f369cb89fc,0,no_flag,86,1.16,20,0
content_f28e5f6e9ee0,client_7f2253d7e2,0,no_flag,17222,0.12,20,1
content_4c049e11ed00,client_e629fa6598,0,no_flag,4,0.0,20,0
content_2a057642222a,client_9400f1b21c,0,no_flag,1446,0.14,20,1
content_3535b372cd43,client_f369cb89fc,0,no_flag,29,0.0,20,0
content_ffc060f09c4c,client_4e07408562,0,no_flag,133,0.0,20,1
content_b78847c8e2a0,client_6208ef0f77,0,no_flag,28406,0.6,104,1
content_e12fd1f2dcf8,client_6208ef0f77,0,no_flag,21385,0.33,104,0
content_b012f02fa8f1,client_b4944c6ff0,0,low_ctr_visible_page,1712,0.06,20,1
content_c9fc50d76c26,client_2c624232cd,0,no_flag,40,2.5,22,0
content_84f823cecc82,client_19581e27de,0,low_ctr_visible_page,747,0.0,104,1
content_5bc01fbbc7b5,client_9f14025af0,0,no_flag,2,0.0,20,0
content_db66bf6956f4,client_19581e27de,0,no_flag,4302,0.7,104,0
content_71daf006664c,client_6208ef0f77,0,no_flag,1809,0.61,20,0
content_1b8b70d61675,client_3fdba35f04,0,no_flag,20350,0.17,20,1
content_4dee4d07780f,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_44820e6ad2ae,client_4fc82b26ae,0,no_flag,285,0.35,20,1
content_ff0b9154b156,client_e629fa6598,0,no_flag,1464,0.14,22,1
content_345d28e4fe39,client_349c41201b,0,no_flag,16569,1.0,20,1
content_ed98b9ce6d90,client_d4735e3a26,0,no_flag,1,0.0,20,0
content_28b75a12b4d8,client_a88a7902cb,0,no_flag,142,0.0,20,1
content_9338d8607e8a,client_f74efabef1,0,no_flag,5381,0.28,20,0
content_479ce00a63b7,client_8527a891e2,0,no_flag,40,0.0,20,0
content_e1c02e161be4,client_f369cb89fc,0,no_flag,486,0.0,20,1
content_72a0f9084c96,client_8722616204,0,no_flag,52,1.92,20,1
content_068a4e2224d0,client_d029fa3a95,0,no_flag,422,0.24,20,1
content_e63cc798df12,client_a88a7902cb,0,no_flag,17,0.0,20,0
content_e10dbfa8e12a,client_19581e27de,0,no_flag,851,0.12,20,1
content_b73b1ee3f1ac,client_19581e27de,0,no_flag,6168,0.19,20,0
content_7f02ea9e3edd,client_4e07408562,0,low_ctr_visible_page,1110,0.0,13,1
content_6ee28c02b401,client_19581e27de,0,no_flag,473,0.0,22,1
content_c643cf4f7a51,client_3fdba35f04,0,low_ctr_visible_page,817,0.0,19,1
content_46afbcfb9cf5,client_19581e27de,0,no_flag,447,0.0,22,1
content_4d882d31c318,client_19581e27de,0,low_ctr_visible_page,665,0.0,22,0
content_2293091e01f7,client_4e07408562,0,no_flag,9640,0.23,25,0
content_dc99a69a88c9,client_4e07408562,0,no_flag,1322,0.23,104,1
content_0ed8189bf6fc,client_19581e27de,0,no_flag,3160,0.25,104,0
content_390ce3344788,client_349c41201b,0,low_ctr_visible_page,562,0.0,20,1
content_3bf9bfbc3e88,client_8527a891e2,0,no_flag,4,0.0,20,0
content_ec9134ab6c04,client_bdd2d3af3a,0,no_flag,2,0.0,20,0
content_bfeb4fe71a02,client_4e07408562,0,no_flag,492,0.41,13,0
content_ebbd5cadc8b5,client_a88a7902cb,0,low_ctr_visible_page,786,0.0,20,0
content_77203fe102c8,client_d4735e3a26,0,no_flag,12,8.33,20,1
content_44e96b0d4765,client_19581e27de,0,low_ctr_visible_page,2451,0.04,22,0
content_8786e5a4b23b,client_349c41201b,0,no_flag,7750,0.62,20,1
content_1a46f575e474,client_8527a891e2,0,no_flag,21,0.0,92,0
content_c84a0ab98e90,client_f369cb89fc,0,low_ctr_visible_page,223271,0.03,20,0
content_640710212bde,client_f74efabef1,0,no_flag,13,0.0,20,0
content_64ba2489b7c3,client_19581e27de,0,low_ctr_visible_page,516,0.0,104,0
content_cd285594b32b,client_6208ef0f77,0,no_flag,1134,0.09,104,1
content_c2e897c70cef,client_8527a891e2,0,no_flag,1,0.0,20,0
content_e83c7e923114,client_a88a7902cb,0,no_flag,1519,0.13,20,1
content_7bf733e787cb,client_8527a891e2,0,no_flag,42,0.0,20,1
content_d9dc9bee7d69,client_f74efabef1,0,no_flag,2988,1.71,20,0
content_488c15be6ddb,client_6208ef0f77,0,no_flag,17463,0.17,104,0
content_df77096701c9,client_19581e27de,0,no_flag,289,0.0,104,1
content_d65c9e1e32e5,client_7f2253d7e2,0,no_flag,200,0.0,20,1
content_87125687cd9c,client_a88a7902cb,0,no_flag,25,0.0,20,1
content_fd31d70a5482,client_3fdba35f04,0,no_flag,365,0.0,20,1
content_c33b4993bc8a,client_19581e27de,0,no_flag,2512,0.44,22,1
content_68e3bd48dcd3,client_a88a7902cb,0,no_flag,432,0.69,28,1
content_95fcfef789f6,client_19581e27de,0,low_ctr_visible_page,617,0.0,22,0
content_50296511d72f,client_e629fa6598,0,no_flag,26,0.0,20,1
content_322817f4854f,client_19581e27de,0,no_flag,92,1.09,22,0
content_f948dd580e2a,client_a88a7902cb,0,no_flag,141,0.0,20,1
content_f619bc291f36,client_6208ef0f77,0,no_flag,162,1.23,104,0
content_d987db4e38fe,client_e629fa6598,0,no_flag,97,0.0,20,1
content_a9036825456f,client_d029fa3a95,0,no_flag,165,0.61,20,1
content_50f49cc37fe0,client_6208ef0f77,0,no_flag,12749,0.4,104,0
content_977ddeb33ca7,client_19581e27de,0,no_flag,1401,0.07,104,0
content_1bd4eb607ceb,client_19581e27de,0,no_flag,4900,0.24,20,0
content_8e74471a274d,client_349c41201b,0,low_ctr_visible_page,544,0.0,20,0
content_fe85f3d28568,client_d4735e3a26,0,no_flag,4,0.0,20,0
content_2200a477481d,client_8527a891e2,0,no_flag,11,0.0,98,0
content_20d979c70288,client_6208ef0f77,0,no_flag,20242,0.56,104,0
content_e6c73e4d4b59,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_063b45493d44,client_f369cb89fc,0,no_flag,6,0.0,20,0
content_ef98c1cfce79,client_d029fa3a95,0,no_flag,444,0.23,20,1
content_8f523a52fa57,client_8527a891e2,0,no_flag,284,0.35,54,0
content_f136bd20680a,client_19581e27de,0,no_flag,33249,0.07,104,1
content_714ced6a5982,client_6208ef0f77,0,no_flag,2610,0.08,104,1
content_1ade140a12ba,client_6208ef0f77,0,no_flag,3051,0.29,20,0
content_cb07f62370ae,client_19581e27de,0,no_flag,268,1.12,22,1
content_d1c9dabdb14b,client_f369cb89fc,0,no_flag,278,1.44,8,1
content_3dd595f1c364,client_19581e27de,0,no_flag,3616,0.11,22,1
content_5ee2f6b89ee4,client_19581e27de,0,low_ctr_visible_page,875,0.0,104,1
content_50d44d74355b,client_19581e27de,0,no_flag,2348,0.47,22,0
content_87a2aecb693d,client_f74efabef1,0,no_flag,398,0.5,8,1
content_e25a5ef7ae33,client_4e07408562,0,no_flag,4610,0.15,25,0
content_6f057a523b5d,client_6208ef0f77,0,low_ctr_visible_page,19074,0.04,104,1
content_f14c5bb83d35,client_2c624232cd,0,no_flag,66,0.0,22,0
content_de147de3f5fe,client_624b60c58c,0,low_ctr_visible_page,1747,0.06,8,0
content_7b339d6d0a03,client_19581e27de,0,no_flag,83,0.0,104,0
content_0fd688a63532,client_4e07408562,0,no_flag,450,0.0,104,1
content_f6b425de5ed3,client_19581e27de,0,no_flag,55375,0.24,22,1
content_b9f7bff67524,client_6208ef0f77,0,no_flag,3059,1.27,104,0
content_7b978a6bbf9f,client_f369cb89fc,0,no_flag,120,0.0,20,0
content_6b2fabc3d052,client_3fdba35f04,0,no_flag,1634,0.24,104,1
content_c4b6fe20fadf,client_4e07408562,0,no_flag,2828,0.14,13,1
content_ff896d7edd42,client_19581e27de,0,low_ctr_visible_page,2125,0.05,104,1
content_e3c8ecc81acf,client_6208ef0f77,0,no_flag,2109,0.14,20,1
content_542770222476,client_3fdba35f04,0,no_flag,429,0.0,19,1
content_c343b1c40801,client_3fdba35f04,0,no_flag,2147,0.33,104,1
content_e1e6b946e29d,client_d4735e3a26,0,no_flag,32,0.0,20,1
content_ba571343dadc,client_6208ef0f77,0,no_flag,21619,0.52,104,1
content_bd21d2b7abd4,client_19581e27de,0,no_flag,1554,0.13,22,1
content_0474319403e9,client_4e07408562,0,no_flag,5010,0.14,20,0
content_91fefd1726b3,client_3fdba35f04,0,no_flag,2748,0.07,104,1
content_cfb1740609a1,client_7f2253d7e2,0,no_flag,12560,0.41,20,1
content_0db1804a6bea,client_4e07408562,0,no_flag,1516,0.07,13,0
content_e25886a96f6c,client_e29c9c180c,0,no_flag,4,0.0,144,1
content_4b56e3738e8b,client_19581e27de,0,no_flag,16450,0.18,104,1
content_3f41496572ad,client_19581e27de,0,no_flag,1833,0.71,104,0
content_a965a1fc5544,client_6208ef0f77,0,no_flag,113571,0.64,104,0
content_8f0f2e1a797b,client_7f2253d7e2,0,no_flag,3216,0.12,20,1
content_ed30e6d83dc7,client_624b60c58c,0,no_flag,4992,0.08,104,1
content_89c19a592e27,client_3fdba35f04,0,no_flag,1757,0.4,14,1
content_cb44903ae1d9,client_6208ef0f77,0,no_flag,3415,0.15,104,1
content_50f959fda206,client_4e07408562,0,no_flag,43433,0.24,25,0
content_732df0136343,client_7f2253d7e2,0,no_flag,3731,0.08,20,1
content_ece0721a101d,client_d4735e3a26,0,no_flag,3,0.0,20,0
content_140cb5f51025,client_f74efabef1,0,no_flag,2558,0.35,8,0
content_b154d8d874a0,client_3fdba35f04,0,no_flag,304,0.0,104,1
content_4643d5f815c9,client_a88a7902cb,0,no_flag,218,0.0,20,1
content_71bee40f7f97,client_19581e27de,0,low_ctr_visible_page,695,0.0,22,0
content_f06413eb830a,client_19581e27de,0,no_flag,1310,0.61,22,1
content_8f285c76d51f,client_6208ef0f77,0,no_flag,891,0.11,20,1
content_acb1c2fc44d2,client_19581e27de,0,no_flag,9769,0.09,20,1
content_8879f1cc28d7,client_b4944c6ff0,0,no_flag,63,0.0,8,0
content_e2881e0ebe63,client_8527a891e2,0,no_flag,2,0.0,8,0
content_f85c5ae54045,client_6208ef0f77,0,no_flag,50609,0.23,104,0
content_87b7747864ed,client_8722616204,0,no_flag,40,0.0,8,1
content_08199c89ef99,client_a88a7902cb,0,no_flag,1299,0.85,28,1
content_384c84204ae4,client_9f14025af0,0,no_flag,6,16.67,20,0
content_c27faea1a02a,client_8527a891e2,0,no_flag,4,0.0,20,0
content_ac0b04fde3f7,client_6208ef0f77,0,no_flag,1463,0.07,104,1
content_f7fbcd908cba,client_349c41201b,0,no_flag,1364,0.29,20,0
content_6e20ce10bd16,client_19581e27de,0,low_ctr_visible_page,1291,0.0,22,0
content_ca2662a68168,client_f369cb89fc,0,no_flag,80,0.0,20,1
content_ecb80fffef19,client_4e07408562,0,low_ctr_visible_page,5137,0.06,13,1
content_6d13935b8ff8,client_19581e27de,0,no_flag,2090,0.72,20,0
content_d1c0e3569a3e,client_4e07408562,0,no_flag,4105,0.63,14,1
content_72178e51d7f7,client_f74efabef1,0,no_flag,527,0.38,20,0
content_d118ac9423cc,client_2c624232cd,0,no_flag,387,0.26,22,0
